date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi
2024-12-26 09:00:00+00:00,21.5,17.5,248.0,449.0,0.55,25.258331
2024-12-26 10:00:00+00:00,17.8,14.2,221.0,448.0,0.8,26.28333
2024-12-26 11:00:00+00:00,15.7,12.2,211.0,447.0,0.9,27.074997
2024-12-26 12:00:00+00:00,15.6,11.5,206.0,447.0,0.75,27.741665
2024-12-26 13:00:00+00:00,15.8,13.5,208.0,449.0,0.45,28.366665
2024-12-26 14:00:00+00:00,18.5,14.1,221.0,453.0,0.2,29.133335
2024-12-26 15:00:00+00:00,18.5,16.8,234.0,455.0,0.0,29.866669
2024-12-26 16:00:00+00:00,30.0,25.6,264.0,455.0,0.0,30.641668
2024-12-26 17:00:00+00:00,28.2,22.3,310.0,455.0,0.0,31.95
2024-12-26 18:00:00+00:00,31.2,28.5,346.0,455.0,0.0,32.633335
2024-12-26 19:00:00+00:00,38.7,34.8,343.0,456.0,0.0,33.466663
2024-12-26 20:00:00+00:00,39.5,35.6,361.0,457.0,0.0,34.591663
2024-12-26 21:00:00+00:00,40.3,36.4,377.0,458.0,0.0,35.833332
2024-12-26 22:00:00+00:00,39.8,35.8,380.0,458.0,0.0,37.30833
2024-12-26 23:00:00+00:00,34.9,33.2,321.0,457.0,0.0,38.966663
2024-12-27 00:00:00+00:00,23.5,22.0,255.0,456.0,0.0,41.316658
2024-12-27 01:00:00+00:00,19.4,17.1,220.0,454.0,0.0,42.783333
2024-12-27 02:00:00+00:00,15.2,13.0,201.0,452.0,0.0,43.51667
2024-12-27 03:00:00+00:00,13.4,11.2,192.0,450.0,0.0,43.666664
2024-12-27 04:00:00+00:00,12.7,10.2,190.0,450.0,0.0,43.26667
2024-12-27 05:00:00+00:00,12.5,10.3,193.0,450.0,0.0,42.433342
2024-12-27 06:00:00+00:00,14.0,10.8,200.0,451.0,0.0,41.41667
2024-12-27 07:00:00+00:00,16.0,12.6,227.0,452.0,0.05,40.333336
2024-12-27 08:00:00+00:00,14.9,12.5,241.0,453.0,0.25,39.683334
2024-12-27 09:00:00+00:00,14.9,12.9,235.0,454.0,0.6,39.308334
2024-12-27 10:00:00+00:00,14.6,11.5,233.0,453.0,0.9,38.925
2024-12-27 11:00:00+00:00,12.7,10.3,230.0,450.0,0.95,38.7
2024-12-27 12:00:00+00:00,13.9,10.4,236.0,450.0,0.85,38.541668
2024-12-27 13:00:00+00:00,15.1,11.7,243.0,454.0,0.5,38.45
2024-12-27 14:00:00+00:00,19.4,15.3,258.0,460.0,0.2,38.3
2024-12-27 15:00:00+00:00,21.5,18.1,287.0,463.0,0.0,38.399998
2024-12-27 16:00:00+00:00,23.7,19.8,320.0,462.0,0.0,38.50833
2024-12-27 17:00:00+00:00,28.1,23.9,384.0,458.0,0.0,38.024998
2024-12-27 18:00:00+00:00,29.8,27.2,391.0,455.0,0.0,38.15833
2024-12-27 19:00:00+00:00,32.1,29.7,392.0,454.0,0.0,38.049995
2024-12-27 20:00:00+00:00,31.5,29.3,392.0,454.0,0.0,37.625
2024-12-27 21:00:00+00:00,30.2,28.3,411.0,454.0,0.0,37.1
2024-12-27 22:00:00+00:00,31.2,28.6,448.0,456.0,0.0,36.425
2024-12-27 23:00:00+00:00,32.2,29.3,443.0,458.0,0.0,35.825
2024-12-28 00:00:00+00:00,30.6,28.9,401.0,459.0,0.0,35.5
2024-12-28 01:00:00+00:00,27.3,25.7,351.0,457.0,0.0,36.074997
2024-12-28 02:00:00+00:00,19.0,17.2,261.0,453.0,0.0,36.791668
2024-12-28 03:00:00+00:00,17.1,15.2,231.0,450.0,0.0,37.141666
2024-12-28 04:00:00+00:00,17.1,15.2,214.0,450.0,0.0,37.475002
2024-12-28 05:00:00+00:00,18.2,15.9,209.0,451.0,0.0,37.891666
2024-12-28 06:00:00+00:00,19.4,17.5,216.0,453.0,0.0,38.358334
2024-12-28 07:00:00+00:00,22.3,19.2,242.0,455.0,0.05,38.916668
2024-12-28 08:00:00+00:00,24.0,21.0,270.0,457.0,0.3,39.46667
2024-12-28 09:00:00+00:00,25.4,22.2,269.0,458.0,0.6,40.350006
2024-12-28 10:00:00+00:00,26.4,23.3,283.0,457.0,0.9,41.90001
2024-12-28 11:00:00+00:00,27.6,24.7,268.0,456.0,1.0,43.866676
2024-12-28 12:00:00+00:00,25.2,23.2,268.0,456.0,0.85,46.26667
2024-12-28 13:00:00+00:00,26.6,24.4,264.0,459.0,0.5,48.400017
2024-12-28 14:00:00+00:00,29.6,24.7,259.0,463.0,0.2,50.516685
2024-12-28 15:00:00+00:00,25.3,22.1,264.0,466.0,0.0,52.08335
2024-12-28 16:00:00+00:00,30.3,25.5,292.0,467.0,0.0,52.750008
2024-12-28 17:00:00+00:00,33.4,31.2,342.0,467.0,0.0,53.700005
2024-12-28 18:00:00+00:00,44.4,41.1,406.0,467.0,0.0,54.91668
2024-12-28 19:00:00+00:00,56.3,51.9,423.0,467.0,0.0,57.233337
2024-12-28 20:00:00+00:00,56.8,52.5,429.0,466.0,0.0,60.18667
2024-12-28 21:00:00+00:00,56.0,51.7,434.0,466.0,0.0,60.960003
2024-12-28 22:00:00+00:00,50.0,48.4,402.0,466.0,0.0,61.74
2024-12-28 23:00:00+00:00,45.4,43.2,373.0,466.0,0.0,62.4
2024-12-29 00:00:00+00:00,38.3,36.9,331.0,465.0,0.0,62.863335
2024-12-29 01:00:00+00:00,37.0,35.7,305.0,464.0,0.0,63.130005
2024-12-29 02:00:00+00:00,34.2,33.3,288.0,463.0,0.0,63.463333
2024-12-29 03:00:00+00:00,31.4,30.6,271.0,461.0,0.0,64.0
2024-12-29 04:00:00+00:00,28.4,26.5,257.0,459.0,0.0,64.513336
2024-12-29 05:00:00+00:00,27.8,24.5,253.0,457.0,0.0,64.89
2024-12-29 06:00:00+00:00,28.9,26.6,268.0,456.0,0.0,65.17667
2024-12-29 07:00:00+00:00,29.7,27.7,274.0,455.0,0.05,65.479996
2024-12-29 08:00:00+00:00,28.9,26.6,271.0,455.0,0.25,65.76333
2024-12-29 09:00:00+00:00,33.0,30.5,270.0,455.0,0.55,65.95
2024-12-29 10:00:00+00:00,33.3,30.4,300.0,453.0,0.85,66.22666
2024-12-29 11:00:00+00:00,31.4,27.8,291.0,452.0,0.95,66.46333
2024-12-29 12:00:00+00:00,28.4,24.5,245.0,452.0,0.8,66.566666
2024-12-29 13:00:00+00:00,30.7,26.4,262.0,456.0,0.5,66.61
2024-12-29 14:00:00+00:00,32.0,27.9,288.0,463.0,0.2,66.67667
2024-12-29 15:00:00+00:00,41.6,36.1,317.0,467.0,0.0,66.78333
2024-12-29 16:00:00+00:00,50.0,44.0,358.0,467.0,0.0,67.25
2024-12-29 17:00:00+00:00,51.8,44.6,401.0,464.0,0.0,67.86667
2024-12-29 18:00:00+00:00,56.8,52.6,451.0,462.0,0.0,68.31333
2024-12-29 19:00:00+00:00,61.4,57.9,429.0,461.0,0.0,68.69666
2024-12-29 20:00:00+00:00,58.1,54.1,413.0,460.0,0.0,68.89667
2024-12-29 21:00:00+00:00,51.7,49.1,372.0,459.0,0.0,68.95
2024-12-29 22:00:00+00:00,45.7,43.6,340.0,459.0,0.0,68.86333
2024-12-29 23:00:00+00:00,39.1,36.8,312.0,459.0,0.0,68.70332
2024-12-30 00:00:00+00:00,34.3,33.0,286.0,459.0,0.0,68.49
2024-12-30 01:00:00+00:00,30.6,26.8,275.0,458.0,0.0,68.35999
2024-12-30 02:00:00+00:00,25.4,23.0,263.0,456.0,0.0,68.06333
2024-12-30 03:00:00+00:00,23.7,20.8,249.0,455.0,0.0,67.72
2024-12-30 04:00:00+00:00,23.1,22.4,247.0,455.0,0.0,67.39333
2024-12-30 05:00:00+00:00,24.2,23.4,257.0,455.0,0.0,67.25667
2024-12-30 06:00:00+00:00,27.1,25.6,274.0,456.0,0.0,67.21999
2024-12-30 07:00:00+00:00,27.8,26.5,285.0,457.0,0.05,67.18667
2024-12-30 08:00:00+00:00,31.4,26.1,285.0,459.0,0.25,67.14667
2024-12-30 09:00:00+00:00,36.9,31.1,291.0,460.0,0.55,67.13
2024-12-30 10:00:00+00:00,37.3,31.9,305.0,459.0,0.8,67.149994
2024-12-30 11:00:00+00:00,37.1,31.7,331.0,457.0,0.85,67.200005
2024-12-30 12:00:00+00:00,37.4,33.5,350.0,457.0,0.75,67.33
2024-12-30 13:00:00+00:00,44.7,39.3,378.0,461.0,0.45,67.63
2024-12-30 14:00:00+00:00,45.0,39.5,399.0,466.0,0.2,68.060005
2024-12-30 15:00:00+00:00,51.1,44.1,445.0,470.0,0.0,68.44666
2024-12-30 16:00:00+00:00,55.2,50.9,476.0,471.0,0.0,68.71333
2024-12-30 17:00:00+00:00,70.9,63.2,535.0,471.0,0.0,68.94334
2024-12-30 18:00:00+00:00,73.8,65.2,513.0,470.0,0.0,69.56333
2024-12-30 19:00:00+00:00,72.8,67.7,522.0,469.0,0.0,69.98334
2024-12-30 20:00:00+00:00,73.4,68.2,529.0,468.0,0.0,70.31
2024-12-30 21:00:00+00:00,69.1,63.8,528.0,467.0,0.0,70.78
2024-12-30 22:00:00+00:00,63.5,58.7,508.0,466.0,0.0,71.27
2024-12-30 23:00:00+00:00,55.6,49.8,462.0,466.0,0.0,71.77334
2024-12-31 00:00:00+00:00,49.6,44.7,393.0,465.0,0.0,72.206665
2024-12-31 01:00:00+00:00,47.5,42.4,374.0,463.0,0.0,72.59667
2024-12-31 02:00:00+00:00,44.7,42.6,332.0,462.0,0.0,73.11667
2024-12-31 03:00:00+00:00,39.0,37.0,295.0,461.0,0.0,73.77
2024-12-31 04:00:00+00:00,33.5,31.6,274.0,463.0,0.0,74.310005
2024-12-31 05:00:00+00:00,29.0,27.2,270.0,465.0,0.0,74.61667
2024-12-31 06:00:00+00:00,33.9,32.5,276.0,467.0,0.0,74.74334
2024-12-31 07:00:00+00:00,38.1,33.4,289.0,467.0,0.05,74.97333
2024-12-31 08:00:00+00:00,39.1,35.8,315.0,467.0,0.25,75.20333
2024-12-31 09:00:00+00:00,37.1,33.8,320.0,466.0,0.55,75.526665
2024-12-31 10:00:00+00:00,43.8,40.1,360.0,464.0,0.8,75.61668
2024-12-31 11:00:00+00:00,48.5,43.2,359.0,462.0,0.85,75.89
2024-12-31 12:00:00+00:00,46.5,41.5,331.0,462.0,0.75,76.27333
2024-12-31 13:00:00+00:00,51.5,45.5,340.0,467.0,0.45,76.54
2024-12-31 14:00:00+00:00,55.5,49.1,393.0,474.0,0.2,76.746666
2024-12-31 15:00:00+00:00,59.6,53.6,445.0,479.0,0.0,77.06666
2024-12-31 16:00:00+00:00,68.3,62.0,475.0,481.0,0.0,77.38334
2024-12-31 17:00:00+00:00,78.7,72.1,505.0,481.0,0.0,77.753334
2024-12-31 18:00:00+00:00,86.8,79.8,543.0,480.0,0.0,78.049995
2024-12-31 19:00:00+00:00,91.8,84.5,548.0,478.0,0.0,78.53667
2024-12-31 20:00:00+00:00,91.2,84.1,529.0,475.0,0.0,79.096664
2024-12-31 21:00:00+00:00,85.0,78.5,514.0,473.0,0.0,79.62666
2024-12-31 22:00:00+00:00,77.1,70.6,502.0,472.0,0.0,80.11666
2024-12-31 23:00:00+00:00,63.8,58.5,454.0,471.0,0.0,80.513336
2025-01-01 00:00:00+00:00,51.8,47.5,384.0,470.0,0.0,80.80333
2025-01-01 01:00:00+00:00,42.5,40.2,359.0,470.0,0.0,80.89667
2025-01-01 02:00:00+00:00,38.3,36.0,325.0,469.0,0.0,80.823326
2025-01-01 03:00:00+00:00,35.3,32.7,301.0,469.0,0.0,80.60333
2025-01-01 04:00:00+00:00,33.1,30.7,286.0,468.0,0.0,80.45999
2025-01-01 05:00:00+00:00,32.1,29.8,285.0,467.0,0.0,80.42999
2025-01-01 06:00:00+00:00,31.9,29.3,288.0,467.0,0.0,80.51666
2025-01-01 07:00:00+00:00,31.4,28.8,289.0,468.0,0.05,80.409996
2025-01-01 08:00:00+00:00,30.8,28.1,292.0,469.0,0.25,80.25666
2025-01-01 09:00:00+00:00,29.4,26.8,283.0,469.0,0.6,80.0
2025-01-01 10:00:00+00:00,27.0,24.5,256.0,466.0,0.9,79.76668
2025-01-01 11:00:00+00:00,25.1,22.9,236.0,461.0,1.0,79.246666
2025-01-01 12:00:00+00:00,21.4,17.8,220.0,458.0,0.85,78.57001
2025-01-01 13:00:00+00:00,20.6,16.9,214.0,460.0,0.5,77.78001
2025-01-01 14:00:00+00:00,24.3,21.1,223.0,464.0,0.2,76.82667
2025-01-01 15:00:00+00:00,26.8,22.6,268.0,466.0,0.0,75.89333
2025-01-01 16:00:00+00:00,24.9,20.7,288.0,466.0,0.0,74.86
2025-01-01 17:00:00+00:00,28.1,24.6,276.0,464.0,0.0,73.48334
2025-01-01 18:00:00+00:00,31.8,28.1,296.0,462.0,0.0,71.899994
2025-01-01 19:00:00+00:00,37.6,33.4,303.0,461.0,0.0,70.17667
2025-01-01 20:00:00+00:00,33.7,31.7,298.0,459.0,0.0,68.47333
2025-01-01 21:00:00+00:00,27.3,26.6,289.0,458.0,0.0,66.72667
2025-01-01 22:00:00+00:00,25.8,23.7,263.0,456.0,0.0,64.99666
2025-01-01 23:00:00+00:00,22.6,20.9,228.0,454.0,0.0,63.433334
2025-01-02 00:00:00+00:00,21.5,19.7,203.0,452.0,0.0,62.18
2025-01-02 01:00:00+00:00,20.9,19.3,201.0,450.0,0.0,61.253334
2025-01-02 02:00:00+00:00,21.0,17.3,197.0,448.0,0.0,60.55667
2025-01-02 03:00:00+00:00,20.2,17.6,191.0,447.0,0.0,59.66668
2025-01-02 04:00:00+00:00,19.5,16.7,187.0,447.0,0.0,57.15
2025-01-02 05:00:00+00:00,19.3,16.1,184.0,447.0,0.0,54.816673
2025-01-02 06:00:00+00:00,20.5,16.9,191.0,448.0,0.0,52.533333
2025-01-02 07:00:00+00:00,22.5,18.4,201.0,449.0,0.05,50.466675
2025-01-02 08:00:00+00:00,21.4,18.7,205.0,450.0,0.15,48.733345
2025-01-02 09:00:00+00:00,18.8,14.8,205.0,451.0,0.3,47.16668
2025-01-02 10:00:00+00:00,16.3,12.6,204.0,451.0,0.45,45.16667
2025-01-02 11:00:00+00:00,14.3,10.9,204.0,451.0,0.4,43.183334
2025-01-02 12:00:00+00:00,12.3,9.8,211.0,451.0,0.35,41.183327
2025-01-02 13:00:00+00:00,13.0,10.8,208.0,451.0,0.2,39.925
2025-01-02 14:00:00+00:00,12.1,10.0,216.0,452.0,0.1,39.416664
2025-01-02 15:00:00+00:00,13.4,10.8,224.0,453.0,0.0,38.491665
2025-01-02 16:00:00+00:00,15.1,12.8,235.0,456.0,0.0,37.50833
2025-01-02 17:00:00+00:00,19.8,16.3,240.0,461.0,0.0,36.849995
2025-01-02 18:00:00+00:00,21.8,15.2,243.0,464.0,0.0,36.15833
2025-01-02 19:00:00+00:00,21.0,16.4,243.0,466.0,0.0,35.083332
2025-01-02 20:00:00+00:00,18.0,17.2,244.0,468.0,0.0,33.66666
2025-01-02 21:00:00+00:00,17.3,16.5,253.0,468.0,0.0,32.458332
2025-01-02 22:00:00+00:00,17.6,16.8,239.0,465.0,0.0,31.616667
2025-01-02 23:00:00+00:00,16.1,15.4,216.0,461.0,0.0,31.041664
2025-01-03 00:00:00+00:00,12.4,11.5,204.0,457.0,0.0,30.583334
2025-01-03 01:00:00+00:00,11.7,10.9,201.0,455.0,0.0,29.900002
2025-01-03 02:00:00+00:00,11.9,11.1,212.0,454.0,0.0,29.200003
2025-01-03 03:00:00+00:00,14.0,13.0,220.0,453.0,0.0,28.683334
2025-01-03 04:00:00+00:00,12.4,10.6,210.0,453.0,0.0,28.300001
2025-01-03 05:00:00+00:00,9.1,8.4,213.0,453.0,0.0,27.791668
2025-01-03 06:00:00+00:00,9.5,8.3,207.0,453.0,0.0,27.150002
2025-01-03 07:00:00+00:00,12.3,10.3,210.0,454.0,0.0,26.433332
2025-01-03 08:00:00+00:00,11.9,9.6,214.0,455.0,0.15,25.758331
2025-01-03 09:00:00+00:00,13.8,10.3,205.0,455.0,0.45,24.999998
2025-01-03 10:00:00+00:00,13.1,10.0,198.0,453.0,0.7,24.624998
2025-01-03 11:00:00+00:00,11.6,8.4,191.0,449.0,0.85,24.408333
2025-01-03 12:00:00+00:00,10.6,7.6,189.0,447.0,0.4,24.199999
2025-01-03 13:00:00+00:00,9.5,8.3,202.0,446.0,0.2,24.016668
2025-01-03 14:00:00+00:00,9.7,9.4,222.0,446.0,0.05,23.808334
2025-01-03 15:00:00+00:00,14.4,12.6,222.0,448.0,0.0,23.758333
2025-01-03 16:00:00+00:00,19.8,17.7,254.0,453.0,0.0,23.908333
2025-01-03 17:00:00+00:00,26.3,22.7,286.0,460.0,0.0,24.316671
2025-01-03 18:00:00+00:00,27.6,25.3,316.0,464.0,0.0,24.850004
2025-01-03 19:00:00+00:00,29.5,27.3,330.0,464.0,0.0,25.691666
2025-01-03 20:00:00+00:00,29.3,26.6,312.0,462.0,0.0,26.599998
2025-01-03 21:00:00+00:00,28.9,25.0,287.0,459.0,0.0,27.383331
2025-01-03 22:00:00+00:00,27.8,23.8,275.0,457.0,0.0,28.091663
2025-01-03 23:00:00+00:00,20.2,18.2,244.0,454.0,0.0,28.675001
2025-01-04 00:00:00+00:00,15.6,13.0,212.0,452.0,0.0,28.908333
2025-01-04 01:00:00+00:00,13.1,11.8,197.0,450.0,0.0,29.033333
2025-01-04 02:00:00+00:00,10.5,10.1,187.0,448.0,0.0,29.108332
2025-01-04 03:00:00+00:00,10.0,9.5,180.0,447.0,0.0,29.025002
2025-01-04 04:00:00+00:00,11.0,9.0,172.0,448.0,0.0,28.733334
2025-01-04 05:00:00+00:00,10.7,8.2,178.0,451.0,0.0,28.600002
2025-01-04 06:00:00+00:00,11.0,9.5,186.0,453.0,0.0,28.583336
2025-01-04 07:00:00+00:00,11.8,9.6,193.0,453.0,0.05,28.683334
2025-01-04 08:00:00+00:00,12.6,10.0,195.0,452.0,0.25,28.625002
2025-01-04 09:00:00+00:00,13.0,10.3,189.0,451.0,0.6,28.658335
2025-01-04 10:00:00+00:00,11.9,10.3,183.0,448.0,0.85,28.658335
2025-01-04 11:00:00+00:00,8.7,7.2,178.0,445.0,0.95,28.683334
2025-01-04 12:00:00+00:00,7.2,5.6,173.0,443.0,0.8,29.6
2025-01-04 13:00:00+00:00,7.0,5.3,171.0,443.0,0.5,29.2
2025-01-04 14:00:00+00:00,6.7,5.7,171.0,444.0,0.2,28.800001
2025-01-04 15:00:00+00:00,10.1,7.7,183.0,446.0,0.0,28.4
2025-01-04 16:00:00+00:00,14.2,12.6,208.0,448.0,0.0,27.450005
2025-01-04 17:00:00+00:00,16.8,15.5,227.0,451.0,0.0,27.025002
2025-01-04 18:00:00+00:00,24.6,23.0,240.0,453.0,0.0,26.425003
2025-01-04 19:00:00+00:00,27.6,24.5,256.0,452.0,0.0,26.233337
2025-01-04 20:00:00+00:00,27.0,24.0,258.0,450.0,0.0,26.0
2025-01-04 21:00:00+00:00,25.0,23.5,234.0,449.0,0.0,26.399998
2025-01-04 22:00:00+00:00,22.2,20.7,224.0,448.0,0.0,26.399998
2025-01-04 23:00:00+00:00,16.1,14.9,208.0,448.0,0.0,26.399998
2025-01-05 00:00:00+00:00,12.6,11.1,180.0,449.0,0.0,26.800001
2025-01-05 01:00:00+00:00,11.4,9.9,179.0,451.0,0.0,27.2
2025-01-05 02:00:00+00:00,11.5,10.2,179.0,453.0,0.0,27.2
2025-01-05 03:00:00+00:00,11.3,10.0,180.0,455.0,0.0,26.399998
2025-01-05 04:00:00+00:00,11.9,10.1,185.0,457.0,0.0,25.2
2025-01-05 05:00:00+00:00,13.0,11.8,189.0,459.0,0.0,24.949999
2025-01-05 06:00:00+00:00,13.4,12.3,195.0,461.0,0.0,25.25
2025-01-05 07:00:00+00:00,14.4,12.4,189.0,463.0,0.0,25.48333
2025-01-05 08:00:00+00:00,12.3,10.4,179.0,465.0,0.1,25.716665
2025-01-05 09:00:00+00:00,10.6,8.7,175.0,466.0,0.25,25.749992
2025-01-05 10:00:00+00:00,8.9,6.8,176.0,463.0,0.5,25.616663
2025-01-05 11:00:00+00:00,8.5,6.7,173.0,459.0,0.55,25.324997
2025-01-05 12:00:00+00:00,8.8,7.1,169.0,456.0,0.5,25.283333
2025-01-05 13:00:00+00:00,9.9,7.7,180.0,457.0,0.25,25.408335
2025-01-05 14:00:00+00:00,11.4,8.6,184.0,460.0,0.15,25.608334
2025-01-05 15:00:00+00:00,12.9,9.4,190.0,462.0,0.0,25.850006
2025-01-05 16:00:00+00:00,13.9,10.5,196.0,464.0,0.0,25.991669
2025-01-05 17:00:00+00:00,14.9,11.7,205.0,466.0,0.0,25.816668
2025-01-05 18:00:00+00:00,14.5,13.1,207.0,466.0,0.0,25.5
2025-01-05 19:00:00+00:00,14.2,12.6,201.0,462.0,0.0,24.675003
2025-01-05 20:00:00+00:00,13.8,10.7,193.0,457.0,0.0,23.683334
2025-01-05 21:00:00+00:00,13.0,9.1,193.0,452.0,0.0,22.574999
2025-01-05 22:00:00+00:00,10.5,8.2,184.0,450.0,0.0,22.0
2025-01-05 23:00:00+00:00,7.4,5.2,167.0,449.0,0.0,22.8
2025-01-06 00:00:00+00:00,7.2,4.6,168.0,448.0,0.0,23.199999
2025-01-06 01:00:00+00:00,6.7,4.2,165.0,447.0,0.0,23.199999
2025-01-06 02:00:00+00:00,6.6,4.1,161.0,446.0,0.0,23.199999
2025-01-06 03:00:00+00:00,6.8,4.2,159.0,446.0,0.0,23.600002
2025-01-06 04:00:00+00:00,7.1,4.0,155.0,447.0,0.0,24.0
2025-01-06 05:00:00+00:00,6.8,4.0,154.0,448.0,0.0,23.199999
2025-01-06 06:00:00+00:00,6.1,3.7,155.0,449.0,0.0,21.6
2025-01-06 07:00:00+00:00,5.9,4.0,157.0,448.0,0.05,22.0
2025-01-06 08:00:00+00:00,5.8,4.2,154.0,447.0,0.2,22.8
2025-01-06 09:00:00+00:00,6.2,4.2,151.0,446.0,0.35,23.600002
2025-01-06 10:00:00+00:00,6.0,4.0,149.0,445.0,0.55,24.8
2025-01-06 11:00:00+00:00,6.6,4.1,147.0,445.0,0.65,26.399998
2025-01-06 12:00:00+00:00,7.7,4.5,147.0,445.0,0.4,27.2
2025-01-06 13:00:00+00:00,8.8,5.0,147.0,445.0,0.25,27.2
2025-01-06 14:00:00+00:00,9.1,5.8,150.0,446.0,0.1,25.2
2025-01-06 15:00:00+00:00,10.9,7.1,160.0,447.0,0.0,23.600002
2025-01-06 16:00:00+00:00,13.6,10.9,166.0,448.0,0.0,23.600002
2025-01-06 17:00:00+00:00,17.4,13.7,185.0,450.0,0.0,24.8
2025-01-06 18:00:00+00:00,18.4,15.9,190.0,451.0,0.0,24.8
2025-01-06 19:00:00+00:00,17.9,15.3,188.0,451.0,0.0,24.400002
2025-01-06 20:00:00+00:00,18.1,15.1,192.0,451.0,0.0,23.600002
2025-01-06 21:00:00+00:00,17.8,15.1,193.0,451.0,0.0,22.8
2025-01-06 22:00:00+00:00,18.5,16.2,200.0,451.0,0.0,20.8
2025-01-06 23:00:00+00:00,15.0,12.7,193.0,452.0,0.0,19.6
2025-01-07 00:00:00+00:00,13.4,10.9,181.0,452.0,0.0,19.199999
2025-01-07 01:00:00+00:00,11.1,8.8,166.0,452.0,0.0,21.199999
2025-01-07 02:00:00+00:00,10.2,7.2,160.0,451.0,0.0,22.4
2025-01-07 03:00:00+00:00,9.8,6.9,161.0,451.0,0.0,22.0
2025-01-07 04:00:00+00:00,9.8,7.0,164.0,452.0,0.0,19.199999
2025-01-07 05:00:00+00:00,10.7,7.9,170.0,454.0,0.0,17.191664
2025-01-07 06:00:00+00:00,12.3,9.4,175.0,455.0,0.0,17.516665
2025-01-07 07:00:00+00:00,13.5,10.4,183.0,455.0,0.05,17.991663
2025-01-07 08:00:00+00:00,13.4,10.3,178.0,455.0,0.15,18.524996
2025-01-07 09:00:00+00:00,13.6,8.9,167.0,454.0,0.3,19.03333
2025-01-07 10:00:00+00:00,11.1,9.2,155.0,451.0,0.5,19.424997
2025-01-07 11:00:00+00:00,11.0,10.0,145.0,447.0,0.5,19.85833
2025-01-07 12:00:00+00:00,10.9,8.0,150.0,445.0,0.55,22.8
2025-01-07 13:00:00+00:00,7.5,5.5,156.0,446.0,0.25,24.0
2025-01-07 14:00:00+00:00,7.3,6.2,174.0,448.0,0.1,21.199999
2025-01-07 15:00:00+00:00,8.5,8.3,200.0,450.0,0.0,20.716663
2025-01-07 16:00:00+00:00,7.4,7.2,205.0,450.0,0.0,21.199999
2025-01-07 17:00:00+00:00,11.5,11.1,221.0,448.0,0.0,20.8
2025-01-07 18:00:00+00:00,16.0,15.2,253.0,448.0,0.0,23.199999
2025-01-07 19:00:00+00:00,18.1,16.7,264.0,450.0,0.0,22.0
2025-01-07 20:00:00+00:00,18.8,17.8,267.0,453.0,0.0,21.199999
2025-01-07 21:00:00+00:00,18.7,17.8,260.0,455.0,0.0,21.6
2025-01-07 22:00:00+00:00,16.6,15.6,254.0,455.0,0.0,21.6
2025-01-07 23:00:00+00:00,16.7,15.6,235.0,453.0,0.0,21.6
2025-01-08 00:00:00+00:00,13.0,11.7,215.0,451.0,0.0,20.991669
2025-01-08 01:00:00+00:00,11.6,10.6,216.0,449.0,0.0,21.058334
2025-01-08 02:00:00+00:00,10.2,9.4,209.0,447.0,0.0,21.208334
2025-01-08 03:00:00+00:00,10.0,9.0,198.0,446.0,0.0,21.391668
2025-01-08 04:00:00+00:00,9.6,8.7,192.0,447.0,0.0,21.566666
2025-01-08 05:00:00+00:00,9.6,9.1,195.0,449.0,0.0,21.708336
2025-01-08 06:00:00+00:00,10.0,8.9,199.0,451.0,0.0,21.808334
2025-01-08 07:00:00+00:00,10.1,8.7,195.0,451.0,0.0,21.766666
2025-01-08 08:00:00+00:00,10.6,8.6,194.0,451.0,0.15,21.625
2025-01-08 09:00:00+00:00,12.4,9.7,196.0,451.0,0.3,21.483335
2025-01-08 10:00:00+00:00,11.2,9.9,200.0,451.0,0.5,21.550003
2025-01-08 11:00:00+00:00,9.7,8.8,193.0,450.0,0.55,21.608335
2025-01-08 12:00:00+00:00,8.2,6.8,184.0,450.0,0.45,22.4
2025-01-08 13:00:00+00:00,9.1,6.9,176.0,450.0,0.25,22.8
2025-01-08 14:00:00+00:00,9.4,6.2,175.0,450.0,0.1,22.0
2025-01-08 15:00:00+00:00,11.6,7.5,185.0,451.0,0.0,21.525
2025-01-08 16:00:00+00:00,12.4,7.0,180.0,455.0,0.0,21.458336
2025-01-08 17:00:00+00:00,15.7,12.1,197.0,460.0,0.0,21.441666
2025-01-08 18:00:00+00:00,18.5,14.9,216.0,464.0,0.0,21.525
2025-01-08 19:00:00+00:00,19.7,16.0,225.0,466.0,0.0,21.5
2025-01-08 20:00:00+00:00,17.6,14.8,202.0,467.0,0.0,21.441666
2025-01-08 21:00:00+00:00,14.3,11.6,186.0,467.0,0.0,21.191666
2025-01-08 22:00:00+00:00,11.9,9.4,172.0,468.0,0.0,20.8
2025-01-08 23:00:00+00:00,10.7,7.7,167.0,468.0,0.0,22.8
2025-01-09 00:00:00+00:00,9.6,5.8,158.0,467.0,0.0,23.199999
2025-01-09 01:00:00+00:00,8.5,4.9,149.0,462.0,0.0,22.4
2025-01-09 02:00:00+00:00,8.1,3.9,145.0,455.0,0.0,24.0
2025-01-09 03:00:00+00:00,6.0,3.6,141.0,450.0,0.0,24.0
2025-01-09 04:00:00+00:00,4.6,3.3,140.0,448.0,0.0,24.8
2025-01-09 05:00:00+00:00,5.8,3.6,142.0,447.0,0.0,25.599998
2025-01-09 06:00:00+00:00,5.9,3.2,144.0,446.0,0.0,24.8
